country,Date,Currency(USD)
JAPAN,2018-08-30,0.00899523
JAPAN,2018-08-31,0.00901063
JAPAN,2018-09-03,0.00899204
JAPAN,2018-09-04,0.00897344
JAPAN,2018-09-05,0.00897102
JAPAN,2018-09-06,0.00901957
JAPAN,2018-09-07,0.00899442
JAPAN,2018-09-10,0.00900171
JAPAN,2018-09-11,0.00896539
JAPAN,2018-09-12,0.00898553
JAPAN,2018-09-13,0.00893495
JAPAN,2018-09-14,0.0089214
JAPAN,2018-09-17,0.00893096
JAPAN,2018-09-18,0.00890472
JAPAN,2018-09-19,0.00891186
JAPAN,2018-09-20,0.00888257
JAPAN,2018-09-21,0.00887942
JAPAN,2018-09-24,0.00887942
JAPAN,2018-09-25,0.00885897
JAPAN,2018-09-26,0.00885583
JAPAN,2018-09-27,0.0088199
JAPAN,2018-09-28,0.00881213
JAPAN,2018-10-01,0.00877501
JAPAN,2018-10-02,0.00879817
JAPAN,2018-10-03,0.00875733
JAPAN,2018-10-04,0.00878812
JAPAN,2018-10-05,0.00880592
JAPAN,2018-10-08,0.00882265
JAPAN,2018-10-09,0.00883939
JAPAN,2018-10-10,0.00887233
JAPAN,2018-10-11,0.00890789
JAPAN,2018-10-12,0.00892698
JAPAN,2018-10-15,0.00894294
JAPAN,2018-10-16,0.00891583
JAPAN,2018-10-17,0.00891186
JAPAN,2018-10-18,0.00891981
JAPAN,2018-10-19,0.00888731
JAPAN,2018-10-22,0.00886682
JAPAN,2018-10-23,0.00891902
JAPAN,2018-10-24,0.00888257
JAPAN,2018-10-25,0.00888573
JAPAN,2018-10-26,0.00895656
JAPAN,2018-10-29,0.00888968
JAPAN,2018-10-30,0.00886839
JAPAN,2018-10-31,0.00886054
JAPAN,2018-11-01,0.00886603
JAPAN,2018-11-02,0.00884251
JAPAN,2018-11-05,0.00883236
JAPAN,2018-11-06,0.0088199
JAPAN,2018-11-07,0.00882457
JAPAN,2018-11-08,0.00878194
JAPAN,2018-11-09,0.00878966
JAPAN,2018-11-12,0.00878195
JAPAN,2018-11-13,0.00877424
JAPAN,2018-11-14,0.00879507
JAPAN,2018-11-15,0.00881368
JAPAN,2018-11-16,0.00886839
JAPAN,2018-11-19,0.00888573
JAPAN,2018-11-20,0.00887626
JAPAN,2018-11-21,0.00884486
JAPAN,2018-11-22,0.00885388
JAPAN,2018-11-23,0.00886289
JAPAN,2018-11-26,0.00880437
JAPAN,2018-11-27,0.00878426
JAPAN,2018-11-28,0.00877501
JAPAN,2018-11-29,0.00881679
JAPAN,2018-11-30,0.00880747
JAPAN,2018-12-03,0.00880747
JAPAN,2018-12-04,0.00885504
JAPAN,2018-12-05,0.00887355
JAPAN,2018-12-06,0.00889205
JAPAN,2018-12-07,0.00888099
JAPAN,2018-12-10,0.00885269
JAPAN,2018-12-11,0.00881756
JAPAN,2018-12-12,0.00882768
JAPAN,2018-12-13,0.00879817
JAPAN,2018-12-14,0.00882223
JAPAN,2018-12-17,0.00885269
JAPAN,2018-12-18,0.00888573
JAPAN,2018-12-19,0.00891663
JAPAN,2018-12-20,0.0089815
JAPAN,2018-12-21,0.00899766
JAPAN,2018-12-24,#VALUE!
JAPAN,2018-12-25,#VALUE!
JAPAN,2018-12-26,0.00905387
JAPAN,2018-12-27,0.0090269
JAPAN,2018-12-28,0.0090629
JAPAN,2018-12-31,0.00911577
JAPAN,2019-01-01,0.0091358
JAPAN,2019-01-02,0.00915583
JAPAN,2019-01-03,0.00925326
JAPAN,2019-01-04,0.00923446
JAPAN,2019-01-07,0.00920641
JAPAN,2019-01-08,0.00921065
JAPAN,2019-01-09,0.00922679
JAPAN,2019-01-10,0.00923446
JAPAN,2019-01-11,0.0092302
JAPAN,2019-01-14,0.00921407
JAPAN,2019-01-15,0.00919794
JAPAN,2019-01-16,0.0091878
JAPAN,2019-01-17,0.00917347
JAPAN,2019-01-18,0.0091083
JAPAN,2019-01-21,0.00912704
JAPAN,2019-01-22,0.00914578
JAPAN,2019-01-23,0.00913743
JAPAN,2019-01-24,0.00911411
JAPAN,2019-01-25,0.00912409
JAPAN,2019-01-28,0.00915751
JAPAN,2019-01-29,0.00914411
JAPAN,2019-01-30,0.00912659
JAPAN,2019-01-31,0.0091878
JAPAN,2019-02-01,0.00912825
JAPAN,2019-02-04,0.00909422
JAPAN,2019-02-05,0.00909174
JAPAN,2019-02-06,0.00911162
JAPAN,2019-02-07,0.00911577
JAPAN,2019-02-08,0.00911079
JAPAN,2019-02-11,0.00905797
JAPAN,2019-02-12,0.00904977
JAPAN,2019-02-13,0.00902039
JAPAN,2019-02-14,0.00903506
JAPAN,2019-02-15,0.0090465
JAPAN,2019-02-18,0.00904078
JAPAN,2019-02-19,0.00903506
JAPAN,2019-02-20,0.00903342
JAPAN,2019-02-21,0.00903179
JAPAN,2019-02-22,0.00903342
JAPAN,2019-02-25,0.00900333
JAPAN,2019-02-26,0.00902853
JAPAN,2019-02-27,0.00901551
JAPAN,2019-02-28,0.00897827
JAPAN,2019-03-01,0.00893735
JAPAN,2019-03-04,0.00895415
JAPAN,2019-03-05,0.00893017
JAPAN,2019-03-06,0.00895576
JAPAN,2019-03-07,0.00896057
JAPAN,2019-03-08,0.00900009
JAPAN,2019-03-11,0.008992
JAPAN,2019-03-12,0.00897827
JAPAN,2019-03-13,0.00899038
JAPAN,2019-03-14,0.00895175
JAPAN,2019-03-15,0.00896298
JAPAN,2019-03-18,0.00897585
JAPAN,2019-03-19,0.00897827
JAPAN,2019-03-20,0.00897585
JAPAN,2019-03-21,0.00902039
JAPAN,2019-03-22,0.00911079
JAPAN,2019-03-25,0.00908348
JAPAN,2019-03-26,0.00904977
JAPAN,2019-03-27,0.00905961
JAPAN,2019-03-28,0.0090465
JAPAN,2019-03-29,0.00903506
JAPAN,2019-04-01,0.00898553
JAPAN,2019-04-02,0.00898311
JAPAN,2019-04-03,0.00897022
JAPAN,2019-04-04,0.00896459
JAPAN,2019-04-05,0.00895175
JAPAN,2019-04-08,0.00897102
JAPAN,2019-04-09,0.00900252
JAPAN,2019-04-10,0.00901551
JAPAN,2019-04-11,0.00897022
JAPAN,2019-04-12,0.00892857
JAPAN,2019-04-15,0.00892857
JAPAN,2019-04-16,0.00893256
JAPAN,2019-04-17,0.00892857
JAPAN,2019-04-18,0.00893336
JAPAN,2019-04-19,0.00893495
JAPAN,2019-04-22,0.00893336
JAPAN,2019-04-23,0.00893975
JAPAN,2019-04-24,0.00894374
JAPAN,2019-04-25,0.00896138
JAPAN,2019-04-26,0.00896057
JAPAN,2019-04-29,0.00894454
JAPAN,2019-04-30,0.00897666
JAPAN,2019-05-01,0.00899442
JAPAN,2019-05-02,0.00897747
JAPAN,2019-05-03,0.00898634
JAPAN,2019-05-06,0.00902039
JAPAN,2019-05-07,0.0090629
JAPAN,2019-05-08,0.009081
JAPAN,2019-05-09,0.00912825
JAPAN,2019-05-10,0.00912742
JAPAN,2019-05-13,0.00915919
JAPAN,2019-05-14,0.00911743
JAPAN,2019-05-15,0.00912575
JAPAN,2019-05-16,0.00910001
JAPAN,2019-05-17,0.00909918
JAPAN,2019-05-20,0.00909422
JAPAN,2019-05-21,0.00904159
JAPAN,2019-05-22,0.00906783
JAPAN,2019-05-23,0.00912575
JAPAN,2019-05-24,0.00914244
JAPAN,2019-05-27,0.00913785
JAPAN,2019-05-28,0.00913325
JAPAN,2019-05-29,0.00915416
JAPAN,2019-05-30,0.00911826
JAPAN,2019-05-31,0.00920302
JAPAN,2019-06-03,0.00922594
JAPAN,2019-06-04,0.00923361
JAPAN,2019-06-05,0.00924214
JAPAN,2019-06-06,0.00925241
JAPAN,2019-06-07,0.00924642
JAPAN,2019-06-10,0.0092115
JAPAN,2019-06-11,0.00921489
JAPAN,2019-06-12,0.00922339
JAPAN,2019-06-13,0.00922169
JAPAN,2019-06-14,0.00922169
JAPAN,2019-06-17,0.0092115
JAPAN,2019-06-18,0.00922594
JAPAN,2019-06-19,0.0092285
JAPAN,2019-06-20,0.0093006
JAPAN,2019-06-21,0.009298
JAPAN,2019-06-24,0.00931446
JAPAN,2019-06-25,0.00935279
JAPAN,2019-06-26,0.00929023
JAPAN,2019-06-27,0.00928247
JAPAN,2019-06-28,0.009273
JAPAN,2019-07-01,0.00922339
JAPAN,2019-07-02,0.00926097
JAPAN,2019-07-03,0.009273
JAPAN,2019-07-04,0.00924267
JAPAN,2019-07-05,0.00921234
JAPAN,2019-07-08,0.00919794
JAPAN,2019-07-09,0.00919287
JAPAN,2019-07-10,0.00922169
JAPAN,2019-07-11,0.00923446
JAPAN,2019-07-12,0.00925926
JAPAN,2019-07-15,0.0092687
JAPAN,2019-07-16,0.00922935
JAPAN,2019-07-17,0.00925069
JAPAN,2019-07-18,0.0092816
JAPAN,2019-07-19,0.00927816
JAPAN,2019-07-22,0.00926698
JAPAN,2019-07-23,0.00925412
JAPAN,2019-07-24,0.00925241
JAPAN,2019-07-25,0.0092098
JAPAN,2019-07-26,0.00920048
JAPAN,2019-07-29,0.00918611
JAPAN,2019-07-30,0.00920302
JAPAN,2019-07-31,0.0092098
JAPAN,2019-08-01,0.00923532
JAPAN,2019-08-02,0.00937734
JAPAN,2019-08-05,0.00943218
JAPAN,2019-08-06,0.00939408
JAPAN,2019-08-07,0.0094679
JAPAN,2019-08-08,0.0094304
JAPAN,2019-08-09,0.00949668
JAPAN,2019-08-12,0.00948947
JAPAN,2019-08-13,0.00938086
JAPAN,2019-08-14,0.00945269
JAPAN,2019-08-15,0.00942329
JAPAN,2019-08-16,0.0094038
JAPAN,2019-08-19,0.00938967
JAPAN,2019-08-20,0.00940291
JAPAN,2019-08-21,0.00938791
JAPAN,2019-08-22,0.00939496
JAPAN,2019-08-23,0.00949668
JAPAN,2019-08-26,0.00943396
JAPAN,2019-08-27,0.0094518
JAPAN,2019-08-28,0.00944644
JAPAN,2019-08-29,0.00938967
JAPAN,2019-08-30,0.00940734
JAPAN,2019-09-02,0.009426
JAPAN,2019-09-03,0.00944465
JAPAN,2019-09-04,0.00940911
JAPAN,2019-09-05,0.00934929
JAPAN,2019-09-06,0.0093633
JAPAN,2019-09-09,0.00933358
JAPAN,2019-09-10,0.00931619
JAPAN,2019-09-11,0.00928247
JAPAN,2019-09-12,0.00926183
JAPAN,2019-09-13,0.00924898
JAPAN,2019-09-16,0.00926441
JAPAN,2019-09-17,0.00924898
JAPAN,2019-09-18,0.00924471
JAPAN,2019-09-19,0.00925926
JAPAN,2019-09-20,0.00926355
JAPAN,2019-09-23,0.00930492
JAPAN,2019-09-24,0.00931793
JAPAN,2019-09-25,0.00927816
JAPAN,2019-09-26,0.00928764
JAPAN,2019-09-27,0.00925497
JAPAN,2019-09-30,0.00924984
JAPAN,2019-10-01,0.00928505
JAPAN,2019-10-02,0.00932749
JAPAN,2019-10-03,0.0093668
JAPAN,2019-10-04,0.00935366
JAPAN,2019-10-07,0.00934056
JAPAN,2019-10-08,0.00934056
JAPAN,2019-10-09,0.00930839
JAPAN,2019-10-10,0.00926698
JAPAN,2019-10-11,0.00921489
JAPAN,2019-10-14,0.00920177
JAPAN,2019-10-15,0.00918864
JAPAN,2019-10-16,0.00919879
JAPAN,2019-10-17,0.00921574
JAPAN,2019-10-18,0.00922169
JAPAN,2019-10-21,0.00921065
JAPAN,2019-10-22,0.0092115
JAPAN,2019-10-23,0.00920471
JAPAN,2019-10-24,0.00920641
JAPAN,2019-10-25,0.0091954
JAPAN,2019-10-28,0.00917263
JAPAN,2019-10-29,0.00918864
JAPAN,2019-10-30,0.00918442
JAPAN,2019-10-31,0.00925155
JAPAN,2019-11-01,0.00924556
JAPAN,2019-11-04,0.0092115
JAPAN,2019-11-05,0.00916338
JAPAN,2019-11-06,0.00918611
JAPAN,2019-11-07,0.0091391
JAPAN,2019-11-08,0.00916254
JAPAN,2019-11-11,0.00916464
JAPAN,2019-11-12,0.00916674
JAPAN,2019-11-13,0.00918864
JAPAN,2019-11-14,0.00923105
JAPAN,2019-11-15,0.00919118
JAPAN,2019-11-18,0.00920726
JAPAN,2019-11-19,0.00920895
JAPAN,2019-11-20,0.00920217
JAPAN,2019-11-21,0.00921404
JAPAN,2019-11-22,0.00920217
JAPAN,2019-11-25,0.00917852
JAPAN,2019-11-26,0.00916506
JAPAN,2019-11-27,0.00914244
JAPAN,2019-11-28,0.00913868
JAPAN,2019-11-29,0.00913492
JAPAN,2019-12-02,0.00916674
JAPAN,2019-12-03,0.00921404
JAPAN,2019-12-04,0.00918527
JAPAN,2019-12-05,0.00920048
JAPAN,2019-12-06,0.00920302
JAPAN,2019-12-09,0.00920895
JAPAN,2019-12-10,0.00919709
JAPAN,2019-12-11,0.00920217
JAPAN,2019-12-12,0.00916086
JAPAN,2019-12-13,0.00915081
JAPAN,2019-12-16,0.00912076
JAPAN,2019-12-17,0.00913075
JAPAN,2019-12-18,0.00912575
JAPAN,2019-12-19,0.00915499
JAPAN,2019-12-20,0.00913659
JAPAN,2019-12-23,0.0091416
JAPAN,2019-12-24,0.00914244
JAPAN,2019-12-25,0.00913035
JAPAN,2019-12-26,0.00911826
JAPAN,2019-12-27,0.00913492
JAPAN,2019-12-30,0.00918695
JAPAN,2019-12-31,0.00920217
JAPAN,2020-01-01,0.00921236
JAPAN,2020-01-02,0.00922254
JAPAN,2020-01-03,0.00926441
JAPAN,2020-01-06,0.0092285
JAPAN,2020-01-07,0.00921404
JAPAN,2020-01-08,0.00917179
JAPAN,2020-01-09,0.00913492
JAPAN,2020-01-10,0.00913242
JAPAN,2020-01-13,0.0090967
JAPAN,2020-01-14,0.00908678
JAPAN,2020-01-15,0.00909587
JAPAN,2020-01-16,0.00907771
JAPAN,2020-01-17,0.00907771
JAPAN,2020-01-20,0.00908637
JAPAN,2020-01-21,0.00909504
JAPAN,2020-01-22,0.0090967
JAPAN,2020-01-23,0.0091416
JAPAN,2020-01-24,0.00914829
JAPAN,2020-01-27,0.00917852
JAPAN,2020-01-28,0.00916003
JAPAN,2020-01-29,0.0091617
JAPAN,2020-01-30,0.0091954
JAPAN,2020-01-31,0.00921659
JAPAN,2020-02-03,0.00920895
JAPAN,2020-02-04,0.00913993
JAPAN,2020-02-05,0.00911245
JAPAN,2020-02-06,0.00910001
JAPAN,2020-02-07,0.00910664
JAPAN,2020-02-10,0.00910996
JAPAN,2020-02-11,0.00910913
JAPAN,2020-02-12,0.00909091
JAPAN,2020-02-13,0.00910664
JAPAN,2020-02-14,0.00910996
JAPAN,2020-02-17,0.00910871
JAPAN,2020-02-18,0.00910747
JAPAN,2020-02-19,0.00899523
JAPAN,2020-02-20,0.00893975
JAPAN,2020-02-21,0.00894935
JAPAN,2020-02-24,0.00904486
JAPAN,2020-02-25,0.00907194
JAPAN,2020-02-26,0.00906125
JAPAN,2020-02-27,0.00907853
JAPAN,2020-02-28,0.00924898
JAPAN,2020-03-02,0.00925754
JAPAN,2020-03-03,0.0093214
JAPAN,2020-03-04,0.00931619
JAPAN,2020-03-05,0.00938438
JAPAN,2020-03-06,0.00949577
JAPAN,2020-03-09,0.00975419
JAPAN,2020-03-10,0.00964227
JAPAN,2020-03-11,0.00954107
JAPAN,2020-03-12,0.00946342
JAPAN,2020-03-13,0.00933271
JAPAN,2020-03-16,0.00946611
JAPAN,2020-03-17,0.00931012
JAPAN,2020-03-18,0.00922084
JAPAN,2020-03-19,0.0090843
JAPAN,2020-03-20,0.00898473
JAPAN,2020-03-23,0.00897989
JAPAN,2020-03-24,0.00897344
JAPAN,2020-03-25,0.00897424
JAPAN,2020-03-26,0.00913659
JAPAN,2020-03-27,0.00924556
JAPAN,2020-03-30,0.00925412
JAPAN,2020-03-31,0.00929973
JAPAN,2020-04-01,0.00934143
JAPAN,2020-04-02,0.00927214
JAPAN,2020-04-03,0.00921404
JAPAN,2020-04-06,0.00916506
JAPAN,2020-04-07,0.00917684
JAPAN,2020-04-08,0.00919963
JAPAN,2020-04-09,0.00922679
JAPAN,2020-04-10,0.00922594
JAPAN,2020-04-13,0.00929454
JAPAN,2020-04-14,0.00933881
JAPAN,2020-04-15,0.00930925
JAPAN,2020-04-16,0.00928333
JAPAN,2020-04-17,0.0093006
JAPAN,2020-04-20,0.00928591
JAPAN,2020-04-21,0.00928591
JAPAN,2020-04-22,0.00927558
JAPAN,2020-04-23,0.00928936
JAPAN,2020-04-24,0.00930752
JAPAN,2020-04-27,0.00932662
JAPAN,2020-04-28,0.00936067
JAPAN,2020-04-29,0.00937471
JAPAN,2020-04-30,0.00935104
JAPAN,2020-05-01,0.0093668
JAPAN,2020-05-04,0.00936154
JAPAN,2020-05-05,0.00938791
JAPAN,2020-05-06,0.00942774
JAPAN,2020-05-07,0.00940203
JAPAN,2020-05-08,0.00938967
JAPAN,2020-05-11,0.00928505
JAPAN,2020-05-12,0.00931706
JAPAN,2020-05-13,0.00935279
JAPAN,2020-05-14,0.00933794
JAPAN,2020-05-15,0.00932227
JAPAN,2020-05-18,0.00932401
JAPAN,2020-05-19,0.0092687
JAPAN,2020-05-20,0.00930579
JAPAN,2020-05-21,0.00928591
JAPAN,2020-05-22,0.00930233
JAPAN,2020-05-25,0.00929628
JAPAN,2020-05-26,0.00929023
JAPAN,2020-05-27,0.0092773
JAPAN,2020-05-28,0.00928764
JAPAN,2020-05-29,0.00927902
JAPAN,2020-06-01,0.00929714
JAPAN,2020-06-02,0.0092081
JAPAN,2020-06-03,0.00918442
JAPAN,2020-06-04,0.00917431
JAPAN,2020-06-05,0.00911743
JAPAN,2020-06-08,0.00921999
JAPAN,2020-06-09,0.0092885
JAPAN,2020-06-10,0.00932401
JAPAN,2020-06-11,0.00937471
JAPAN,2020-06-12,0.00931446
JAPAN,2020-06-15,0.00931706
JAPAN,2020-06-16,0.00931532
JAPAN,2020-06-17,0.00932314
JAPAN,2020-06-18,0.00936505
JAPAN,2020-06-19,0.00935541
JAPAN,2020-06-22,0.00935979
JAPAN,2020-06-23,0.00939496
JAPAN,2020-06-24,0.00936067
JAPAN,2020-06-25,0.00932749
JAPAN,2020-06-26,0.00932923
JAPAN,2020-06-29,0.00928419
JAPAN,2020-06-30,0.00927902
JAPAN,2020-07-01,0.00930233
JAPAN,2020-07-02,0.009298
JAPAN,2020-07-03,0.00930016
JAPAN,2020-07-06,0.00930233
JAPAN,2020-07-07,0.00929973
JAPAN,2020-07-08,0.00931185
JAPAN,2020-07-09,0.00932227
JAPAN,2020-07-10,0.00936593
JAPAN,2020-07-13,0.00932662
JAPAN,2020-07-14,0.00932836
JAPAN,2020-07-15,0.00935279
JAPAN,2020-07-16,0.00934143
JAPAN,2020-07-17,0.00934056
JAPAN,2020-07-20,0.00932749
JAPAN,2020-07-21,0.00936154
JAPAN,2020-07-22,0.0093301
JAPAN,2020-07-23,0.00936067
JAPAN,2020-07-24,0.00945269
JAPAN,2020-07-27,0.00949758
JAPAN,2020-07-28,0.00952109
JAPAN,2020-07-29,0.00951837
JAPAN,2020-07-30,0.00951928
JAPAN,2020-07-31,0.00945358
JAPAN,2020-08-03,0.00942418
JAPAN,2020-08-04,0.00944555
JAPAN,2020-08-05,0.00948407
JAPAN,2020-08-06,0.00947688
JAPAN,2020-08-07,0.00944109
JAPAN,2020-08-10,0.00944733
JAPAN,2020-08-11,0.00938438
JAPAN,2020-08-12,0.00935891
JAPAN,2020-08-13,0.00935541
JAPAN,2020-08-14,0.00939055
JAPAN,2020-08-17,0.00943663
JAPAN,2020-08-18,0.00948677
JAPAN,2020-08-19,0.00945984
JAPAN,2020-08-20,0.0094509
JAPAN,2020-08-21,0.00944465
JAPAN,2020-08-24,0.00944287
JAPAN,2020-08-25,0.0093985
JAPAN,2020-08-26,0.00942241
JAPAN,2020-08-27,0.00939673
JAPAN,2020-08-28,0.00949668
JAPAN,2020-08-31,0.00944822
JAPAN,2020-09-01,0.00943396
JAPAN,2020-09-02,0.00942063
JAPAN,2020-09-03,0.00942152
JAPAN,2020-09-04,0.0094038
JAPAN,2020-09-07,0.00942022
JAPAN,2020-09-08,0.00943663
JAPAN,2020-09-09,0.00941354
JAPAN,2020-09-10,0.00941708
JAPAN,2020-09-11,0.00941886
JAPAN,2020-09-14,0.00946253
JAPAN,2020-09-15,0.00947867
JAPAN,2020-09-16,0.00952925
JAPAN,2020-09-17,0.00954472
JAPAN,2020-09-18,0.00957488
JAPAN,2020-09-21,0.00955201
JAPAN,2020-09-22,0.00951928
JAPAN,2020-09-23,0.00949307
JAPAN,2020-09-24,0.00948587
JAPAN,2020-09-25,0.00947059
JAPAN,2020-09-28,0.00947867
JAPAN,2020-09-29,0.00946253
JAPAN,2020-09-30,0.00947149
JAPAN,2020-10-01,0.00947598
JAPAN,2020-10-02,0.00949127
JAPAN,2020-10-05,0.00946074
JAPAN,2020-10-06,0.00946611
JAPAN,2020-10-07,0.00943663
JAPAN,2020-10-08,0.00943574
JAPAN,2020-10-09,0.00945895
JAPAN,2020-10-12,0.00946657
JAPAN,2020-10-13,0.00947418
JAPAN,2020-10-14,0.00951656
JAPAN,2020-10-15,0.00948947
JAPAN,2020-10-16,0.00948677
JAPAN,2020-10-19,0.00948587
JAPAN,2020-10-20,0.00947329
JAPAN,2020-10-21,0.00956206
JAPAN,2020-10-22,0.00953471
JAPAN,2020-10-23,0.00954381
JAPAN,2020-10-26,0.00953652
JAPAN,2020-10-27,0.00957488
JAPAN,2020-10-28,0.00958497
JAPAN,2020-10-29,0.00955201
JAPAN,2020-10-30,0.00956572
JAPAN,2020-11-02,0.00954198
JAPAN,2020-11-03,0.00956938
JAPAN,2020-11-04,0.00957946
JAPAN,2020-11-05,0.00964599
JAPAN,2020-11-06,0.00967867
JAPAN,2020-11-09,0.00947149
JAPAN,2020-11-10,0.00949127
JAPAN,2020-11-11,0.00950029
JAPAN,2020-11-12,0.00950932
JAPAN,2020-11-13,0.00955932
JAPAN,2020-11-16,0.00956572
JAPAN,2020-11-17,0.00959693
JAPAN,2020-11-18,0.00964134
JAPAN,2020-11-19,0.00962927
JAPAN,2020-11-20,0.00963298
JAPAN,2020-11-23,0.00957671
JAPAN,2020-11-24,0.00955932
JAPAN,2020-11-25,0.00957946
JAPAN,2020-11-26,#VALUE!
JAPAN,2020-11-27,#VALUE!
JAPAN,2020-11-30,0.00958038
JAPAN,2020-12-01,0.00957854
JAPAN,2020-12-02,0.00956755
JAPAN,2020-12-03,0.0096367
JAPAN,2020-12-04,0.00960061
JAPAN,2020-12-07,0.00961446
JAPAN,2020-12-08,0.00960246
JAPAN,2020-12-09,0.00958957
JAPAN,2020-12-10,0.00958773
JAPAN,2020-12-11,0.00962649
JAPAN,2020-12-14,0.00960984
JAPAN,2020-12-15,0.00964413
JAPAN,2020-12-16,0.00965344
JAPAN,2020-12-17,0.0096965
JAPAN,2020-12-18,0.00967586
JAPAN,2020-12-21,0.00966744
JAPAN,2020-12-22,0.00965065
JAPAN,2020-12-23,0.00965997
JAPAN,2020-12-24,#VALUE!
JAPAN,2020-12-25,#VALUE!
JAPAN,2020-12-28,0.0096302
JAPAN,2020-12-29,0.00966184
JAPAN,2020-12-30,0.00967961
JAPAN,2020-12-31,0.00969086
JAPAN,2021-01-01,0.00969086
JAPAN,2021-01-04,0.00969086
JAPAN,2021-01-05,0.0097371
JAPAN,2021-01-06,0.00968523
JAPAN,2021-01-07,0.0096302
JAPAN,2021-01-08,0.00962557
JAPAN,2021-01-11,0.00960061
JAPAN,2021-01-12,0.00960707
JAPAN,2021-01-13,0.00962371
JAPAN,2021-01-14,0.00964692
JAPAN,2021-01-15,0.00963391
JAPAN,2021-01-18,0.00963113
JAPAN,2021-01-19,0.00962835
JAPAN,2021-01-20,0.00964183
JAPAN,2021-01-21,0.00965531
JAPAN,2021-01-22,0.00963763
JAPAN,2021-01-25,0.00963577
JAPAN,2021-01-26,0.00964413
JAPAN,2021-01-27,0.00960707
JAPAN,2021-01-28,0.00958681
JAPAN,2021-01-29,0.00955657
JAPAN,2021-02-01,0.00952653
JAPAN,2021-02-02,0.00951565
JAPAN,2021-02-03,0.00951928
JAPAN,2021-02-04,0.00948497
JAPAN,2021-02-05,0.00948407
JAPAN,2021-02-08,0.00950661
JAPAN,2021-02-09,0.0095584
JAPAN,2021-02-10,0.00955384
JAPAN,2021-02-11,0.00954654
JAPAN,2021-02-12,0.00952925
JAPAN,2021-02-15,0.00948695
JAPAN,2021-02-16,0.00944465
JAPAN,2021-02-17,0.00944912
JAPAN,2021-02-18,0.00946163
JAPAN,2021-02-19,0.00947149
JAPAN,2021-02-22,0.00951837
JAPAN,2021-02-23,0.0095048
JAPAN,2021-02-24,0.00944198
JAPAN,2021-02-25,0.00941442
JAPAN,2021-02-26,0.00937734
JAPAN,2021-03-01,0.00937383
JAPAN,2021-03-02,0.00936768
JAPAN,2021-03-03,0.00935279
JAPAN,2021-03-04,0.00929541
JAPAN,2021-03-05,0.00923873
JAPAN,2021-03-08,0.00918105
JAPAN,2021-03-09,0.00920471
JAPAN,2021-03-10,0.0092098
JAPAN,2021-03-11,0.00922169
JAPAN,2021-03-12,0.00918527
JAPAN,2021-03-15,0.00916506
JAPAN,2021-03-16,0.00917347
JAPAN,2021-03-17,0.00915583
JAPAN,2021-03-18,0.00917684
JAPAN,2021-03-19,0.00918695
JAPAN,2021-03-22,0.00920217
JAPAN,2021-03-23,0.00920726
JAPAN,2021-03-24,0.00919033
JAPAN,2021-03-25,0.00916338
JAPAN,2021-03-26,0.00912825
JAPAN,2021-03-29,0.00911328
JAPAN,2021-03-30,0.00907523
JAPAN,2021-03-31,0.00904077
JAPAN,2021-04-01,0.00904077
JAPAN,2021-04-02,0.00903587
JAPAN,2021-04-05,0.0090843
JAPAN,2021-04-06,0.00910498
JAPAN,2021-04-07,0.00911826
JAPAN,2021-04-08,0.00915332
JAPAN,2021-04-09,0.00912076
JAPAN,2021-04-12,0.00913826
JAPAN,2021-04-13,0.00915835
JAPAN,2021-04-14,0.00918021
JAPAN,2021-04-15,0.00919287
JAPAN,2021-04-16,0.00919287
JAPAN,2021-04-19,0.00925155
JAPAN,2021-04-20,0.00925326
JAPAN,2021-04-21,0.00925155
JAPAN,2021-04-22,0.00924471
JAPAN,2021-04-23,0.00926441
JAPAN,2021-04-26,0.00924898
JAPAN,2021-04-27,0.0092115
JAPAN,2021-04-28,0.00919033
JAPAN,2021-04-29,0.00917936
JAPAN,2021-04-30,0.00914662
JAPAN,2021-05-03,0.00916758
JAPAN,2021-05-04,0.00914578
JAPAN,2021-05-05,0.00915164
JAPAN,2021-05-06,0.00916003
JAPAN,2021-05-07,0.00921489
JAPAN,2021-05-10,0.00919963
JAPAN,2021-05-11,0.00921404
JAPAN,2021-05-12,0.00912992
JAPAN,2021-05-13,0.00912742
JAPAN,2021-05-14,0.00914328
JAPAN,2021-05-17,0.00916003
JAPAN,2021-05-18,0.00917347
JAPAN,2021-05-19,0.00919456
JAPAN,2021-05-20,0.00919202
JAPAN,2021-05-21,0.00917936
JAPAN,2021-05-24,0.00919033
JAPAN,2021-05-25,0.00917852
JAPAN,2021-05-26,0.0091659
JAPAN,2021-05-27,0.00910664
JAPAN,2021-05-28,0.00910498
JAPAN,2021-05-31,0.00912162
JAPAN,2021-06-01,0.00913826
JAPAN,2021-06-02,0.00912492
JAPAN,2021-06-03,0.00906783
JAPAN,2021-06-04,0.0091391
JAPAN,2021-06-07,0.00915332
JAPAN,2021-06-08,0.00913492
JAPAN,2021-06-09,0.00912326
JAPAN,2021-06-10,0.00913325
JAPAN,2021-06-11,0.00911162
JAPAN,2021-06-14,0.00909256
JAPAN,2021-06-15,0.009081
JAPAN,2021-06-16,0.00910084
JAPAN,2021-06-17,0.00906783
JAPAN,2021-06-18,0.00907359
JAPAN,2021-06-21,0.00907276
JAPAN,2021-06-22,0.00902935
JAPAN,2021-06-23,0.00902039
JAPAN,2021-06-24,0.00901632
